split,index,text,audio_path_list,label
train,81,"And, as a result, America is now bearing this extraordinary burden where we are not as safe as we ought to be.",MMUSED-fallacy/audio_clips/32_2004/33.wav,0
train,82,I've never seen such ideological squabbles in the Congress of the United States. I've never seen members of a party locked out of meetings the way they're locked out today.,MMUSED-fallacy/audio_clips/32_2004/998.wav|MMUSED-fallacy/audio_clips/32_2004/999.wav,0
train,83,You get a catastrophic plan to help you on it.,MMUSED-fallacy/audio_clips/31_2004/903.wav,0
train,84,The reason Medicare and Medicaid are a mess is we froze them.,MMUSED-fallacy/audio_clips/21_1992/123.wav,3
train,85,It is a welfare system that is more like a third-world socialist country than what we would expect from the world's greatest democratic free-enterprise system.,MMUSED-fallacy/audio_clips/23_1996/156.wav,0
train,86,"We heard Senator Kerry say the other night that there ought to be some kind of global test before U. S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U. N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm. It's a consistent pattern over time of always being on the wrong side of defense issues.",MMUSED-fallacy/audio_clips/30_2004/105.wav|MMUSED-fallacy/audio_clips/30_2004/106.wav|MMUSED-fallacy/audio_clips/30_2004/107.wav|MMUSED-fallacy/audio_clips/30_2004/108.wav|MMUSED-fallacy/audio_clips/30_2004/109.wav,4
train,87,"These terrorists are serious, they're deadly, and they know nothing except trying to kill.",MMUSED-fallacy/audio_clips/31_2004/479.wav,0
train,88,"Since then, he has blamed the people for inflation, OPEC, he has blamed the Federal Reserve system, he has blamed the lack of productivity of the American people, he has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less.",MMUSED-fallacy/audio_clips/9_1980/151.wav,0
train,89,"Americans are angry, they're upset, and they're a little fearful.",MMUSED-fallacy/audio_clips/35_2008/49.wav,0
train,90,It's a racist place.,MMUSED-fallacy/audio_clips/44_2020/1074.wav,0
train,91,"And I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom.",MMUSED-fallacy/audio_clips/21_1992/534.wav,0
train,92,"I'm sorry I have to keep saying this, but he lives in an alternative reality.",MMUSED-fallacy/audio_clips/42_2016/318.wav,2
train,93,"But I believe America is the greatest country in human history because we have maintained freedom and increasing prosperity by relentlessly pushing the barriers of knowledge, the barriers of the present, always moving into the future.",MMUSED-fallacy/audio_clips/22_1996/699.wav,0
train,94,"And people around our country, of every race, of every age, of every gender – perfect strangers to each other – marched shoulder to shoulder, arm and arm, fighting for us to finally achieve that ideal of equal justice under law.",MMUSED-fallacy/audio_clips/45_2020/698.wav,0
train,95,"But to try, as occurred in the case that you mentioned - that specific case - to try to tell the parishioners of any church, of any denomination, how they should vote, or for whom they should vote, I think violates the principle of separation of church and state.",MMUSED-fallacy/audio_clips/8_1980/373.wav,5
train,96,"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.",MMUSED-fallacy/audio_clips/9_1980/641.wav|MMUSED-fallacy/audio_clips/9_1980/642.wav|MMUSED-fallacy/audio_clips/9_1980/643.wav,0
train,97,"I had a friend a while ago who works in the government, works at the White House, African-American, stopped, surrounded by police for no other cause that anyone can determine than the color of his skin. That can't be in America anymore.",MMUSED-fallacy/audio_clips/26_2000/658.wav|MMUSED-fallacy/audio_clips/26_2000/659.wav,0
train,98,"I talked to a man just briefly there who asked me one simple question: ""Do I have reason to hope that I can someday take care of my family again? Nothing has been done.""",MMUSED-fallacy/audio_clips/9_1980/210.wav|MMUSED-fallacy/audio_clips/9_1980/211.wav,0
train,99,"And over time, that, I think, is going to be a better recipe for economic growth than the -- the policies of President Bush that John McCain wants to -- wants to follow.",MMUSED-fallacy/audio_clips/33_2008/161.wav,1
train,100,"Second, maybe he's not as charitable as he claims to be. Third, we don't know all of his business dealings, but we have been told through investigative reporting that he owes about $650 million to Wall Street and foreign banks.",MMUSED-fallacy/audio_clips/41_2016/436.wav|MMUSED-fallacy/audio_clips/41_2016/437.wav,2
train,101,I believe in 1960 and sixty-one and two and three we have a rendezvous with destiny.,MMUSED-fallacy/audio_clips/4_1960/485.wav,0
train,102,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",MMUSED-fallacy/audio_clips/13_1988/128.wav,1
train,103,Let me just tell you who the jury is. The people of Texas.,MMUSED-fallacy/audio_clips/27_2000/780.wav|MMUSED-fallacy/audio_clips/27_2000/781.wav,1
train,104,John Kerry and I will always fight for the American people.,MMUSED-fallacy/audio_clips/30_2004/1026.wav,0
train,105,"And if you pass the big drug companies' bill, nothing will happen.",MMUSED-fallacy/audio_clips/28_2000/139.wav,4
train,106,I think this is an extraordinarily important decision we'll make on November 7th.,MMUSED-fallacy/audio_clips/26_2000/37.wav,0
train,107,And we have former members of Congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending.,MMUSED-fallacy/audio_clips/33_2008/138.wav,0
train,108,There's too much bitterness in Washington. There's too much wrangling.,MMUSED-fallacy/audio_clips/28_2000/952.wav|MMUSED-fallacy/audio_clips/28_2000/953.wav,0
train,109,But I'll never fail to protect the United States of America.,MMUSED-fallacy/audio_clips/32_2004/852.wav,0
train,110,The end of the Cold War brings an incredible opportunity for change.,MMUSED-fallacy/audio_clips/21_1992/243.wav,0
train,111,"Joe, you've had 308,000 military people dying because you couldn't provide them proper healthcare in the military.",MMUSED-fallacy/audio_clips/44_2020/114.wav,2
train,112,"See, I think the mission has somewhat become fuzzy.",MMUSED-fallacy/audio_clips/28_2000/501.wav,0
train,113,"I talk to parents. I mean, you've got to care. Everybody cares if people aren't doing well.",MMUSED-fallacy/audio_clips/21_1992/42.wav|MMUSED-fallacy/audio_clips/21_1992/43.wav|MMUSED-fallacy/audio_clips/21_1992/44.wav,0
train,114,Tipper and I have worked on the problem of violence in entertainment aimed at children. She's worked on it longer than I have.,MMUSED-fallacy/audio_clips/27_2000/685.wav|MMUSED-fallacy/audio_clips/27_2000/686.wav,1
train,115,"And when I'm president, we're going to shut that loophole in a nanosecond and we're going to use that money to lower corporate tax rates in America for all corporations, 5 percent.",MMUSED-fallacy/audio_clips/32_2004/243.wav,0
train,116,The lifeblood of our economy is investment.,MMUSED-fallacy/audio_clips/18_1992/205.wav,0
train,117,"You know, nobody likes who shot John, but I think the first negative campaign run in this election was by Governor Clinton, and I'm not going to sit there and be a punching bag; I'm going to stand up and say, hey, listen, here's my side of it.",MMUSED-fallacy/audio_clips/20_1992/176.wav,0
train,118,Admiral Mullen suggests that Senator Obama's plan is dangerous for America.,MMUSED-fallacy/audio_clips/33_2008/494.wav,1
train,119,We turned -- this is the man who masterminded the greatest mass murder and terrorist attack in American history.,MMUSED-fallacy/audio_clips/30_2004/86.wav,0
train,120,"And her life was taken, unjustifiably and tragically and violently.",MMUSED-fallacy/audio_clips/45_2020/696.wav,0
train,121,"So, there can be no concessions under any circumstances, because if we do it's an open invitation to others to do the same.",MMUSED-fallacy/audio_clips/13_1988/727.wav,0
train,122,"With all due respect, I do not believe that Abraham Lincoln would have adopted Bob Dole's position to end all affirmative action.",MMUSED-fallacy/audio_clips/23_1996/131.wav,1
train,123,"I believe the programs that Senator Kennedy advocates will have a tendency to stifle those creative energies, I believe in other words, that his program would lead to the stagnation of the motive power that we need in this country to get progress.",MMUSED-fallacy/audio_clips/1_1960/141.wav,0
train,124,So he has a long record of engaging in racist behavior.,MMUSED-fallacy/audio_clips/41_2016/793.wav,2
train,125,I want us to invest in your future.,MMUSED-fallacy/audio_clips/41_2016/32.wav,0
train,126,"But the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side.",MMUSED-fallacy/audio_clips/32_2004/820.wav,0
train,127,That's why we're losing—we're losing—we lose on everything.,MMUSED-fallacy/audio_clips/41_2016/1081.wav,0
train,128,You must always remember that a president can't stop anything unless he has the people behind him.,MMUSED-fallacy/audio_clips/1_1960/391.wav,1
train,129,"Now in the last Congress - the special session of the Congress - there was a bill: one by the President, one by Senator Kennedy and members of his party. Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting. On the other hand we found that the bill got into the legislative difficulties and consequently no action was taken.",MMUSED-fallacy/audio_clips/2_1960/254.wav|MMUSED-fallacy/audio_clips/2_1960/255.wav|MMUSED-fallacy/audio_clips/2_1960/256.wav,2
train,130,It was killed in the Rules Committee.,MMUSED-fallacy/audio_clips/1_1960/357.wav,0
train,131,"I was hunting in Iowa last year with a sheriff from one of the counties there, and he pointed to a house in back of us, and said, ""See the house over? We just did a drug bust a week earlier, and the guy we arrested had an AK-47 lying on the bed right beside him. """,MMUSED-fallacy/audio_clips/32_2004/882.wav|MMUSED-fallacy/audio_clips/32_2004/883.wav,0
train,132,"I did it as a security measure to be sure, because I would rather see us reduce the consumption of imported oil than have to send American boys to fight in the Persian Gulf.",MMUSED-fallacy/audio_clips/8_1980/107.wav,0
train,133,"That means that we must continue to have a balanced budget here at home in every possible circumstance that we can; because the moment that we have loss of confidence in our own fiscal policies at home, it results in gold flowing out.",MMUSED-fallacy/audio_clips/3_1960/423.wav,0
train,134,Tremendous beyond belief.,MMUSED-fallacy/audio_clips/41_2016/699.wav,0
train,135,"Then when we had the assault weapons ban in the Senate, Senator Dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the National Rifle Association didn't want the assault weapons ban, just like they didn't want the Brady Bill.",MMUSED-fallacy/audio_clips/22_1996/413.wav,3
train,136,"And when we compare the economic progress of this country in the Truman Administration with that of the Eisenhower Administration, we find that in every index there has been a tr- great deal more performance and more progress in this Administration than in that one.",MMUSED-fallacy/audio_clips/2_1960/330.wav,3
train,137,"And so I say that we believe that our policies of military strength, of economic strength, of diplomatic firmness first will keep the peace and keep it without surrender.",MMUSED-fallacy/audio_clips/4_1960/74.wav,1
train,138,I cast my lot with the people even when it means that you have to stand up to some powerful interests who are trying to turn the -- the policies and the laws to their advantage.,MMUSED-fallacy/audio_clips/25_2000/771.wav,1
train,139,We're going to have to-the MX. We're going to have to do that. It's Christmas.,MMUSED-fallacy/audio_clips/13_1988/598.wav|MMUSED-fallacy/audio_clips/13_1988/599.wav|MMUSED-fallacy/audio_clips/13_1988/600.wav,0
train,140,I'll take the pledge because I know the American people want to talk about issues and not tabloid journalism.,MMUSED-fallacy/audio_clips/20_1992/256.wav,0
train,141,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",MMUSED-fallacy/audio_clips/33_2008/623.wav,0
train,142,Will you remember that Texas? Will you remember that Pennsylvania? Oklahoma?,MMUSED-fallacy/audio_clips/46_2020/1365.wav|MMUSED-fallacy/audio_clips/46_2020/1366.wav|MMUSED-fallacy/audio_clips/46_2020/1367.wav,0
train,143,I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families.,MMUSED-fallacy/audio_clips/25_2000/76.wav,0
train,144,"But if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don't understand that that sends out a very, very bad message to our young people, it's a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country, and say to them we want to help you.",MMUSED-fallacy/audio_clips/13_1988/72.wav,0
train,145,"So I think it is a case of pay scale, of recognizing that if we're going to have young men and women responsible for our security, dealing with this sophisticated equipment, then for heaven's sakes, let's go out and have a pay scale that is commensurate with the sacrifice that we're asking of them.",MMUSED-fallacy/audio_clips/8_1980/172.wav,0
train,146,I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban.,MMUSED-fallacy/audio_clips/32_2004/869.wav,0
train,147,"It's with him and with the hateful and divisive campaign that he has run, and the inciting of violence at his rallies, and the very brutal kinds of comments about not just women, but all Americans, all kinds of Americans.",MMUSED-fallacy/audio_clips/42_2016/510.wav,0
train,148,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.",MMUSED-fallacy/audio_clips/27_2000/49.wav,0
train,149,"Give us a chance. With your help, we'll change this country and we can't wait to get started.",MMUSED-fallacy/audio_clips/18_1992/950.wav|MMUSED-fallacy/audio_clips/18_1992/951.wav,0
train,150,"Stop scaring the seniors, Mr. President. You've already spent $45 million scaring seniors and tearing me apart. I think it's time to have a truce.",MMUSED-fallacy/audio_clips/22_1996/180.wav|MMUSED-fallacy/audio_clips/22_1996/181.wav|MMUSED-fallacy/audio_clips/22_1996/182.wav,2
train,151,The president has never said whether or not he would do that. But we know from the people he's tried to appoint to the court he wants to.,MMUSED-fallacy/audio_clips/32_2004/356.wav|MMUSED-fallacy/audio_clips/32_2004/357.wav,2
train,152,Because she has been a disaster as a senator. A disaster.,MMUSED-fallacy/audio_clips/42_2016/383.wav|MMUSED-fallacy/audio_clips/42_2016/384.wav,0
train,153,The reason they keep trying to attack Halliburton is because they want to obscure their own record.,MMUSED-fallacy/audio_clips/30_2004/459.wav,2
train,154,"In the height of the epidemic, when we were losing a heartbreaking number of 2,500 Americans a day, we surged resources to New Jersey, and New York, and New Orleans and Detroit.",MMUSED-fallacy/audio_clips/45_2020/117.wav,0
train,155,"Almost every step of the way, our troops have been left on these extraordinarily difficult missions.",MMUSED-fallacy/audio_clips/29_2004/327.wav,0
